SITE,Date,Hour,OZONE,TEMP_F,StateCode,CountyCode,SiteNum,Latitude,Longitude,Time,Parameter,YEAR,Month,Day
27-137-7554,2017-04-16,0,7,26.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,16
27-137-7554,2017-04-17,0,8,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,17
27-137-7554,2017-04-18,1,20,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,18
27-137-7554,2017-04-19,0,13,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,19
27-137-7554,2017-04-20,1,17,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,20
27-137-7554,2017-04-21,2,13,60.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,4,21
27-137-7554,2017-04-22,1,8,51.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,22
27-137-7554,2017-04-23,1,23,45.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,23
27-137-7554,2017-04-24,3,5,35.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,24
27-137-7554,2017-04-25,0,5,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,4,25
27-137-7554,2017-04-26,3,4,39.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,26
27-137-7554,2017-04-27,1,7,33.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,27
27-137-7554,2017-04-28,1,5,35.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,4,28
27-137-7554,2017-04-29,2,2,38.3,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,4,29
27-137-7554,2017-04-30,3,2,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,4,30
27-137-7554,2017-05-01,0,3,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,01
27-137-7554,2017-05-02,0,10,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,02
27-137-7554,2017-05-03,1,5,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,03
27-137-7554,2017-05-04,4,2,51.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,5,04
27-137-7554,2017-05-05,0,5,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,05
27-137-7554,2017-05-06,8,6,46.4,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2017,5,06
27-137-7554,2017-05-07,0,5,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,07
27-137-7554,2017-05-08,2,14,45.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,5,08
27-137-7554,2017-05-09,5,7,45.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,5,09
27-137-7554,2017-05-10,3,8,60.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,5,10
27-137-7554,2017-05-12,2,4,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,5,12
27-137-7554,2017-05-13,1,2,53,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,13
27-137-7554,2017-05-14,0,4,45.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,14
27-137-7554,2017-05-15,0,6,45.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,15
27-137-7554,2017-05-16,2,4,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,5,16
27-137-7554,2017-05-17,1,10,63.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,17
27-137-7554,2017-05-18,0,24,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,18
27-137-7554,2017-05-19,0,18,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,19
27-137-7554,2017-05-20,0,10,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,20
27-137-7554,2017-05-21,2,7,59.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,5,21
27-137-7554,2017-05-22,12,6,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T12:00:00Z,88101,2017,5,22
27-137-7554,2017-05-23,5,9,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,5,23
27-137-7554,2017-05-24,0,12,82.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,5,24
27-137-7554,2017-05-25,9,17,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T09:00:00Z,88101,2017,5,25
27-137-7554,2017-05-26,8,25,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2017,5,26
27-137-7554,2017-05-27,5,8,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,5,27
27-137-7554,2017-05-28,2,8,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,5,28
27-137-7554,2017-05-29,5,13,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,5,29
27-137-7554,2017-05-30,1,10,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,5,30
27-137-7554,2017-05-31,2,16,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,5,31
27-137-7554,2017-06-01,11,11,65.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T11:00:00Z,88101,2017,6,01
27-137-7554,2017-06-02,0,15,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,02
27-137-7554,2017-06-03,0,9,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,03
27-137-7554,2017-06-04,0,20,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,04
27-137-7554,2017-06-05,0,7,65,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,05
27-137-7554,2017-06-06,2,15,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,6,06
27-137-7554,2017-06-07,0,8,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,07
27-137-7554,2017-06-08,5,9,65.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,6,08
27-137-7554,2017-06-09,0,11,68,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,09
27-137-7554,2017-06-10,1,9,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,10
27-137-7554,2017-06-11,3,11,68.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,6,11
27-137-7554,2017-06-12,0,12,54.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,12
27-137-7554,2017-06-13,0,6,68.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,13
27-137-7554,2017-06-14,0,13,57.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,14
27-137-7554,2017-06-15,3,4,59.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,6,15
27-137-7554,2017-06-16,1,8,76.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,16
27-137-7554,2017-06-17,0,15,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,17
27-137-7554,2017-06-18,0,8,65,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,18
27-137-7554,2017-06-19,1,11,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,19
27-137-7554,2017-06-20,3,11,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,6,20
27-137-7554,2017-06-21,3,13,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,6,21
27-137-7554,2017-06-22,2,14,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,6,22
27-137-7554,2017-06-23,5,20,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,6,23
27-137-7554,2017-06-24,2,16,57.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,6,24
27-137-7554,2017-06-25,1,6,54.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,25
27-137-7554,2017-06-26,3,9,58.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,6,26
27-137-7554,2017-06-27,0,12,62,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,27
27-137-7554,2017-06-28,1,8,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,6,28
27-137-7554,2017-06-29,0,12,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,6,29
27-137-7554,2017-06-30,3,6,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,6,30
27-137-7554,2017-07-01,0,7,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,01
27-137-7554,2017-07-02,0,2,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,02
27-137-7554,2017-07-03,5,28,71,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,7,03
27-137-7554,2017-07-04,2,24,74,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,7,04
27-137-7554,2017-07-05,0,26,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,05
27-137-7554,2017-07-06,2,26,82.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,7,06
27-137-7554,2017-07-07,2,10,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,7,07
27-137-7554,2017-07-08,12,8,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T12:00:00Z,88101,2017,7,08
27-137-7554,2017-07-09,0,21,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,09
27-137-7554,2017-07-10,0,20,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,10
27-137-7554,2017-07-11,3,19,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,7,11
27-137-7554,2017-07-12,2,9,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,7,12
27-137-7554,2017-07-13,1,16,68,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,13
27-137-7554,2017-07-14,3,17,57.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,7,14
27-137-7554,2017-07-15,2,6,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,7,15
27-137-7554,2017-07-16,5,28,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,7,16
27-137-7554,2017-07-17,0,22,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,17
27-137-7554,2017-07-18,2,18,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,7,18
27-137-7554,2017-07-19,3,17,74,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,7,19
27-137-7554,2017-07-20,8,15,83,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2017,7,20
27-137-7554,2017-07-21,3,21,87.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,7,21
27-137-7554,2017-07-22,0,9,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,22
27-137-7554,2017-07-23,1,7,72.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,23
27-137-7554,2017-07-24,1,15,76.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,24
27-137-7554,2017-07-25,0,14,71,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,25
27-137-7554,2017-07-26,5,13,80.6,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,7,26
27-137-7554,2017-07-27,1,5,61.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,27
27-137-7554,2017-07-28,1,9,72.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,28
27-137-7554,2017-07-29,1,27,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,7,29
27-137-7554,2017-07-30,4,30,77.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,7,30
27-137-7554,2017-07-31,0,13,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,7,31
27-137-7554,2017-08-01,0,24,75.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,01
27-137-7554,2017-08-02,4,29,80,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,8,02
27-137-7554,2017-08-03,3,28,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,8,03
27-137-7554,2017-08-04,8,14,71,27,137,7554,46.743657,-92.165998,1899-12-31T08:00:00Z,88101,2017,8,04
27-137-7554,2017-08-05,0,20,76.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,05
27-137-7554,2017-08-06,6,18,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2017,8,06
27-137-7554,2017-08-07,1,17,68,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,07
27-137-7554,2017-08-08,1,32,78.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,08
27-137-7554,2017-08-09,2,17,76.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,8,09
27-137-7554,2017-08-10,0,24,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,10
27-137-7554,2017-08-11,3,17,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,8,11
27-137-7554,2017-08-12,2,23,75.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,8,12
27-137-7554,2017-08-13,0,12,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,13
27-137-7554,2017-08-14,3,20,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,8,14
27-137-7554,2017-08-21,21,4,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T21:00:00Z,88101,2017,8,21
27-137-7554,2017-08-22,0,12,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,22
27-137-7554,2017-08-23,2,18,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,8,23
27-137-7554,2017-08-24,1,17,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,24
27-137-7554,2017-08-25,5,9,68,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,8,25
27-137-7554,2017-08-26,1,7,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,8,26
27-137-7554,2017-08-27,4,13,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,8,27
27-137-7554,2017-08-28,2,16,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,8,28
27-137-7554,2017-08-29,0,9,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,29
27-137-7554,2017-08-30,0,18,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,8,30
27-137-7554,2017-08-31,5,12,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,8,31
27-137-7554,2017-09-01,0,12,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,01
27-137-7554,2017-09-02,0,11,73.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,02
27-137-7554,2017-09-03,4,11,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,9,03
27-137-7554,2017-09-04,5,9,74.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,9,04
27-137-7554,2017-09-05,3,11,63.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,9,05
27-137-7554,2017-09-06,2,13,69.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,06
27-137-7554,2017-09-07,0,12,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,07
27-137-7554,2017-09-08,4,11,71.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,9,08
27-137-7554,2017-09-09,5,13,70.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,9,09
27-137-7554,2017-09-10,2,11,51.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,10
27-137-7554,2017-09-11,0,4,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,11
27-137-7554,2017-09-12,4,8,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,9,12
27-137-7554,2017-09-13,0,12,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,13
27-137-7554,2017-09-14,5,9,57.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,9,14
27-137-7554,2017-09-15,0,9,56,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,15
27-137-7554,2017-09-16,1,9,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,16
27-137-7554,2017-09-17,3,12,69.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,9,17
27-137-7554,2017-09-18,4,6,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,9,18
27-137-7554,2017-09-19,7,21,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T07:00:00Z,88101,2017,9,19
27-137-7554,2017-09-20,5,18,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2017,9,20
27-137-7554,2017-09-21,3,9,59,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,9,21
27-137-7554,2017-09-22,2,9,71,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,22
27-137-7554,2017-09-23,13,15,71,27,137,7554,46.743657,-92.165998,1899-12-31T13:00:00Z,88101,2017,9,23
27-137-7554,2017-09-24,3,15,63.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,9,24
27-137-7554,2017-09-25,2,15,64.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,25
27-137-7554,2017-09-26,1,17,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,9,26
27-137-7554,2017-09-27,0,21,78.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,27
27-137-7554,2017-09-28,0,48,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,9,28
27-137-7554,2017-09-29,3,12,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,9,29
27-137-7554,2017-09-30,2,7,45.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,9,30
27-137-7554,2017-10-01,3,10,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,10,01
27-137-7554,2017-10-02,2,10,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,10,02
27-137-7554,2017-10-03,3,8,46.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,10,03
27-137-7554,2017-10-04,1,5,43.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,10,04
27-137-7554,2017-10-05,2,7,47.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,10,05
27-137-7554,2017-10-06,0,12,53,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,06
27-137-7554,2017-10-07,0,10,47.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,07
27-137-7554,2017-10-08,4,7,49.4,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,10,08
27-137-7554,2017-10-09,0,6,43.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,09
27-137-7554,2017-10-13,17,11,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T17:00:00Z,88101,2017,10,13
27-137-7554,2017-10-14,3,6,62,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,10,14
27-137-7554,2017-10-15,1,11,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,10,15
27-137-7554,2017-10-16,0,9,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,16
27-137-7554,2017-10-17,1,6,50,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,10,17
27-137-7554,2017-10-18,6,4,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2017,10,18
27-137-7554,2017-10-19,3,30,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,10,19
27-137-7554,2017-10-20,0,10,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2017,10,20
27-137-7554,2017-10-21,3,3,47,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,10,21
27-137-7554,2017-10-22,1,7,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,10,22
27-137-7554,2017-10-23,3,10,56.6,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,10,23
27-137-7554,2017-10-24,9,9,59,27,137,7554,46.743657,-92.165998,1899-12-31T09:00:00Z,88101,2017,10,24
27-137-7554,2017-10-25,3,9,57.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2017,10,25
27-137-7554,2017-10-26,2,34,60.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2017,10,26
27-137-7554,2017-10-27,1,7,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,10,27
27-137-7554,2017-10-28,1,10,43.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,10,28
27-137-7554,2017-10-29,4,4,40.4,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2017,10,29
27-137-7554,2017-10-30,10,3,41,27,137,7554,46.743657,-92.165998,1899-12-31T10:00:00Z,88101,2017,10,30
27-137-7554,2017-10-31,1,8,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2017,10,31
27-137-7554,2018-04-01,0,12,33.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,01
27-137-7554,2018-04-02,2,10,35.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,4,02
27-137-7554,2018-04-03,2,4,28.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,4,03
27-137-7554,2018-04-04,1,6,36.199999999999996,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,04
27-137-7554,2018-04-05,1,9,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,05
27-137-7554,2018-04-06,1,9,50,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,06
27-137-7554,2018-04-07,1,24,50.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,07
27-137-7554,2018-04-08,1,21,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,08
27-137-7554,2018-04-09,0,18,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,09
27-137-7554,2018-04-10,0,4,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,10
27-137-7554,2018-04-11,1,6,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,11
27-137-7554,2018-04-12,0,7,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,12
27-137-7554,2018-04-13,1,12,36.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,13
27-137-7554,2018-04-14,0,5,29,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,14
27-137-7554,2018-04-15,0,6,28.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,15
27-137-7554,2018-04-16,2,5,26.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,4,16
27-137-7554,2018-04-17,1,6,30.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,4,17
27-137-7554,2018-04-18,2,9,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,4,18
27-137-7554,2018-04-19,3,7,47,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,4,19
27-137-7554,2018-04-20,5,17,66.2,27,137,7554,46.743657,-92.165998,1899-12-31T05:00:00Z,88101,2018,4,20
27-137-7554,2018-04-21,0,11,60.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,21
27-137-7554,2018-04-22,2,5,53.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,4,22
27-137-7554,2018-04-23,0,8,50,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,23
27-137-7554,2018-04-24,0,4,35.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,4,24
